"Совместимый блок питания | KFD 19V-2,37A (3,0*1,0) WALL 45W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,37","Разъем ","3,0*1,0","Гарантия (месяцев)","12","Цена","1 690 руб.","3770peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-3,42A (4,0*1,35) 65W","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","4,0*1,35","Гарантия (месяцев)","36","Цена","2 490 руб.","3771peg","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19V-1,75A (5,5*2,5) BOXY 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","5,5*2,5","Гарантия (месяцев)","12","Цена","1 490 руб.","3772peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-1,75A (4,0*1,35) WALL 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","4,0*1,35","Гарантия (месяцев)","12","Цена","1 690 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-2,1A (4,8*1,7 UX) VCP 40W","Производитель","Delta Electronics","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","4,8*1,7 UX","Гарантия (месяцев)","36","Цена","1 690 руб.","3774JPG","3774JPG","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 9,5V-2,5A (4,8*1,7) VCP","Производитель","KFD","Вольтаж (V)","9,5","Амперы (A)","2,5","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","990 руб.","3775jpg","3775jpg","3775jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-11,8A (7,4*5,0) SLIM 230W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","5 490 руб.","3776peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-1,75A (MicroUsb) WALL 33W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","1,75","Разъем ","MicroUsb","Гарантия (месяцев)","12","Цена","1 690 руб.","3777peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (4pin) 330W","Производитель","Delta Electronics","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","4pin","Гарантия (месяцев)","36","Цена","6 490 руб.","3778peg","3778peg","3778peg","3778peg","3778peg","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (6,0*3,7) 330W","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","12 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для ASUS 19V-2,1A (4,8*1,7) 40W*","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","2,1","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","1 490 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 15V-3A (Type-C) 45W","Вольтаж (V)","15","Амперы (A)","3","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 190 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-2A (5,5*2,5) 40W-","Вольтаж (V)","20","Амперы (A)","2","Разъем ","5,5*2,5","Гарантия (месяцев)","36","Цена","2 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19V-3,42A (5pin) 65W","Производитель","Delta electronics","Вольтаж (V)","19","Амперы (A)","3,42","Разъем ","5pin","Гарантия (месяцев)","36","Цена","3 490 руб.","3783JPG","3783JPG","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 20V-5A (Type-C) 100W","Вольтаж (V)","20","Амперы (A)","5","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","9 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-6,92A (7,4*5,0) 135W","Вольтаж (V)","19,5","Амперы (A)","6,92","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-16,9A (ROG-socket) 330W","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","ROG-socket","Гарантия (месяцев)","36","Цена","9 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 48V-6,25A (6,0*3,7) 300W","Вольтаж (V)","48","Амперы (A)","6,25","Разъем ","6,0*3,7","Гарантия (месяцев)","36","Цена","13 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 15V-2,2A (Type-C) 33W","Вольтаж (V)","15","Амперы (A)","2,2","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 190 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 12V-2A (rect) VCP 24W","Вольтаж (V)","12","Амперы (A)","2","Разъем ","rect","Гарантия (месяцев)","36","Цена","2 290 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для ASUS 19,5V-14,36A (ROG-socket) 280W","Вольтаж (V)","19,5","Амперы (A)","14,36","Разъем ","ROG-socket","Гарантия (месяцев)","36","Цена","8 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-2,31A (4,5*3,0) BOXY 45W","Особый дизайн","BOXY","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 490 руб.","3791peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-2,31A (4,5*3,0) 45W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3792peg","3792peg","3792peg","3792peg","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-3,33A (4,5*3,0) 65W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3793peg","3793peg","3793peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-2,31A (4,5*3,0) 45W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 890 руб.","3794jpg","3794jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (4,5*3,0) 65W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 890 руб.","3795jpg","3795jpg","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19V-4,74A (7,4*5,0) 90W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3796peg","3796peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19V-4,74A (7,4*5,0) VCP 90W","Производитель","Chicony","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","1 990 руб.","3797jpg","3797jpg","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-10,3A (4,5*3,0) 200W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","10,3","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","3 490 руб.","3798JPG","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (4,5*3,0) SLIM-NEW 65W","Особый дизайн","SLIM-NEW","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 990 руб.","3799jpg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 18,5V-3,5A (7,4*5,0) VCP 65W","Производитель","Li Shin","Вольтаж (V)","18,5","Амперы (A)","3,5","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","1 990 руб.","3800jpg","3800jpg","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 18,5V-3,5A (7,4*5,0) 65W","Производитель","KFD","Вольтаж (V)","18,5","Амперы (A)","3,5","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3801peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-4,62A (4,5*3,0) 90W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 790 руб.","3802jpg","3802jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (7,4*5,0) 65W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 490 руб.","3803JPG","3803JPG","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-4,62A (4,5*3,0) 90W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 690 руб.","3804peg","3804peg","3804peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-7,7A (4,5*3,0) SLIM 150W","Особый дизайн","SLIM","Производитель","Chicony","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","4 190 руб.","3805jpg","3805jpg","3805jpg","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-3,33A (7,4*5,0) 65W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 590 руб.","3806peg","3806peg","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-6,15A (4,5*3,0) 120W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","6,15","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 990 руб.","3807jpg","3807jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-6,15A (4,5*3,0) 120W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","6,15","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 390 руб.","3808jpg","3808jpg","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 18,5V-3,5A (4,8*1,7) VCP v2 65W","Производитель","KFD","Вольтаж (V)","18,5","Амперы (A)","3,5","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","990 руб.","3809JPG","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 18,5V-6,5A (7,4*5,0) 120W","Производитель","Hipro","Вольтаж (V)","18,5","Амперы (A)","6,5","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 890 руб.","3810peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 18,5V-3,5A (4,8*1,7) VCP 65W","Производитель","KFD","Вольтаж (V)","18,5","Амперы (A)","3,5","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","1 290 руб.","3811peg","3811peg","3811peg","3811peg","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-6,15A (7,4*5,0) VCP 120W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","6,15","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 990 руб.","3812JPG","3812JPG","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-6,15A (7,4*5,0) SLIM 120W","Вольтаж (V)","19,5","Амперы (A)","6,15","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 690 руб.","3813peg","3813peg","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 18,5V-6,5A (7,4*5,0) 120W","Производитель","KFD","Вольтаж (V)","18,5","Амперы (A)","6,5","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 890 руб.","3814jpg","3814jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-7,7A (4,5*3,0) SLIM-NEW 150W","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","7 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 18,5V-3,5A (4,8*1,7) VCP 65W","Производитель","Li Shin","Вольтаж (V)","18,5","Амперы (A)","3,5","Разъем ","4,8*1,7","Гарантия (месяцев)","36","Цена","1 990 руб.","3816jpg","3816jpg","3816jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-10,3A (4,5*3,0) SLIM-NEW 200W","Особый дизайн","SLIM-NEW","Вольтаж (V)","19,5","Амперы (A)","10,3","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","7 490 руб.","3817peg","3817peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-6,15A (4,5*3,0) SLIM 120W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","6,15","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 690 руб.","3818peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19V-4,74A (4,8*1,7) VCP 90W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","1 290 руб.","3819peg","3819jpg","3819peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-11,8A (7,4*5,0) 230W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 290 руб.","3820peg","3820peg","3820peg","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-3,33A (4,8*1,7) 65W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,8*1,7","Гарантия (месяцев)","12","Цена","1 490 руб.","3821peg","3821peg","3821peg","3821peg","3821peg","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-10,3A (4,5*3,0) 200W","Производитель","Chicony","Вольтаж (V)","19,5","Амперы (A)","10,3","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","4 490 руб.","3822peg","3822peg","3822peg","3822peg","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (4,8*1,7) VCP 65W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,8*1,7","Гарантия (месяцев)","36","Цена","2 190 руб.","3823jpg","3823jpg","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19,5V-16,9A (7,4*5,0) 330W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","4 790 руб.","3824peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19V-4,74A (4,8*1,7) VCP 90W","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","4,8*1,7","Гарантия (месяцев)","36","Цена","2 190 руб.","3825jpg","3825jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 20V-3,25A (Type-C) 65W","Вольтаж (V)","20","Амперы (A)","3,25","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","3 290 руб.","3826peg","3826peg","3826peg","3826peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19V-7,89A (7,4*5,0) 150W","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","7,89","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 390 руб.","3827jpg","3827jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-4,62A (7,4*5,0) 90W","Производитель","Chicony","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 690 руб.","3828peg","3828peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19V-9,5A (7,4*5,0) 180W","Производитель","Chicony","Вольтаж (V)","19","Амперы (A)","9,5","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 990 руб.","3829JPG","3829JPG","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-2,31A (7,4*5,0) VCP 45W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","1 990 руб.","3830peg","3830peg","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-2,05A (4,0*1,7) VCP 40W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,05","Разъем ","4,0*1,7","Гарантия (месяцев)","12","Цена","990 руб.","3831jpg","3831jpg","3831jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 15V-3A (Type-C) 45W","Производитель","Chicony","Вольтаж (V)","15","Амперы (A)","3","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","2 990 руб.","3832peg","3832peg","3832peg","3832jpg","3832peg","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-2,31A (7,4*5,0) VCP 45W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 290 руб.","3833peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19V-7,1A (7,4*5,0) 135W","Производитель","Liteon","Вольтаж (V)","19","Амперы (A)","7,1","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 190 руб.","3834jpg","3834jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-16,9A (7,4*5,0) BOXY 330W","Особый дизайн","BOXY","Вольтаж (V)","19,5","Амперы (A)","16,9","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","9 490 руб.","3835peg","3835peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 20V-4,5A (Type-C) SLIM-NEW 90W","Особый дизайн","SLIM-NEW","Вольтаж (V)","20","Амперы (A)","4,5","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 990 руб.","3836peg","3836peg","3836peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-7,7A (7,4*5,0) SLIM 150W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 990 руб.","3837peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-10,3A (7,4*5,0) 200W","Вольтаж (V)","19,5","Амперы (A)","10,3","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","4 990 руб.","3838peg","3838peg","3838peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-2,31A (4,5*3,0) VCP WALL 45W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 790 руб.","3839peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (4,5*3,0) v2 65W","Особый дизайн","Версия 2","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 890 руб.","3840peg","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-6,9A (4,5*3,0) SLIM-NEW 135W","Особый дизайн","SLIM-NEW","Вольтаж (V)","19,5","Амперы (A)","6,9","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","6 990 руб.","3841peg","3841peg","3841peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-4,62A (4,5*3,0) SLIM-NEW 90W","Особый дизайн","SLIM-NEW","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 990 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 15V-3A (Type-C) BOXY 45W","Особый дизайн","BOXY","Производитель","Delta Electronics","Вольтаж (V)","15","Амперы (A)","3","Разъем ","Type-C","Гарантия (месяцев)","36","Цена","4 490 руб.","3843peg","3843peg","3843peg","3843peg","","","","","","","","","","",""
"Оригинальный блок питания для HP 15V-1,33A (20pin) VCP 20W","Производитель","Delta electronics","Вольтаж (V)","15","Амперы (A)","1,33","Разъем ","20pin","Гарантия (месяцев)","36","Цена","2 890 руб.","3844jpg","3844jpg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-11,8A (7,4*5,0) SLIM-NEW 230W","Особый дизайн","SLIM-NEW","Вольтаж (V)","19,5","Амперы (A)","11,8","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","8 990 руб.","3845peg","3845peg","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-2,05A (4,0*1,7) 40W -","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","2,05","Разъем ","4,0*1,7","Гарантия (месяцев)","36","Цена","2 490 руб.","3846jpg","3846jpg","3846jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-7,7A (7,4*5,0) 150W","Производитель","Chicony","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 690 руб.","3847peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19,5V-7,7A (7,4*5,0) 150W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","7,7","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","2 990 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-3,33A (4,5*1,7) 65W","Вольтаж (V)","19,5","Амперы (A)","3,33","Разъем ","4,5*1,7","Гарантия (месяцев)","36","Цена","4 490 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-14,36A (7,4*5,0) 280W","Вольтаж (V)","19,5","Амперы (A)","14,36","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","6 990 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания для HP 19V-4,74A (4,5*1,7) 90W","Производитель","KFD","Вольтаж (V)","19","Амперы (A)","4,74","Разъем ","4,5*1,7","Гарантия (месяцев)","12","Цена","1 890 руб.","No Image","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 9V-1,1A (flat) 10W","Вольтаж (V)","9","Амперы (A)","1,1","Разъем ","flat","Гарантия (месяцев)","36","Цена","3 390 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Оригинальный блок питания для HP 19,5V-4,62A (4,0*1,7) 90W-","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","4,0*1,7","Гарантия (месяцев)","36","Цена","3 790 руб.","No Image","","","","","","","","","","","","","","","","","",""
"Совместимый блок питания | KFD 19,5V-4,62A (7,4*5,0) 90W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 690 руб.","3854peg","3854peg","","","","","","","","","","","","","","",""
"Совместимый блок питания для DELL 19,5V-3,34A (7,4*5,0) 65W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","3,34","Разъем ","7,4*5,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3855peg","3855peg","3855peg","3855peg","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-3,34A (7,4*5,0) 65W","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,34","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 590 руб.","3856peg","3856peg","3856peg","3856peg","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-4,62A (7,4*5,0) 90W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 690 руб.","3857jpg","3857peg","3857jpg","3857jpg","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-3,34A (7,4*5,0) SLIM-NEW 65W","Особый дизайн","SLIM-NEW","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,34","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 790 руб.","3858peg","3858peg","3858peg","3858peg","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-3,34A (7,4*5,0) SLIM 65W","Особый дизайн","SLIM","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,34","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 790 руб.","3859peg","3859peg","3859peg","3859peg","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-4,62A (7,4*5,0) SLIM 90W","Особый дизайн","SLIM","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","2 990 руб.","3860peg","3860peg","3860peg","3860peg","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-4,62A (7,4*5,0) SLIM-NEW 90W","Особый дизайн","SLIM-NEW","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","4,62","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 290 руб.","3861peg","3861peg","3861peg","","","","","","","","","","","",""
"Совместимый блок питания для DELL 19,5V-2,31A (4,5*3,0) WALL 45W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 690 руб.","3862peg","","","","","","","","","","","","","","","",""
"Совместимый блок питания для DELL 19,5V-2,31A (4,5*3,0) 45W","Производитель","KFD","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","12","Цена","1 490 руб.","3863peg","3863peg","3863peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-2,31A (4,5*3,0) 45W","Производитель","Chicony","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 690 руб.","3864jpg","3864jpg","3864jpg","","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-2,31A (4,5*3,0) SLIM 45W","Особый дизайн","SLIM","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","2 890 руб.","3865peg","3865peg","3865peg","3865peg","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-2,31A (4,5*3,0) SLIM-NEW 45W","Особый дизайн","SLIM-NEW","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","2,31","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 290 руб.","3866jpg","3866jpg","3866jpg","3866peg","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-6,7A (7,4*5,0) SLIM 130W","Производитель","Delta electronics","Вольтаж (V)","19,5","Амперы (A)","6,7","Разъем ","7,4*5,0","Гарантия (месяцев)","36","Цена","3 490 руб.","3867peg","3867peg","3867peg","","","","","","","","","","","","","",""
"Оригинальный блок питания для DELL 19,5V-3,34A (4,5*3,0) SLIM-NEW 65W","Особый дизайн","SLIM-NEW","Производитель","Liteon","Вольтаж (V)","19,5","Амперы (A)","3,34","Разъем ","4,5*3,0","Гарантия (месяцев)","36","Цена","3 690 руб.","3868jpg","3868jpg","3868jpg","3868jpg","","","","","","","","","","",""
